location,property_area,street,features,bed,bath,toilet,description,price
yaba,alagomeji,Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Fresh Luxury 3bedroom Letting in Yaba, Alagomeji 2m per annum",2000000.0
yaba,alagomeji,Borno WayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Nice 2bedroom with all room ensuite, borno way Alagomeji, 1.1m per annum",1100000.0
yaba,alagomeji,Jacob mews estate AlagomejiAlagomeji Yaba Lagos,4 beds baths Toilets,4,0,0,Very Lovely and Spacious Modern 4bedroom Terrace Duplex with a Room Bq @ Jacob Mews Estate,3000000.0
yaba,alagomeji,Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat at olonode st alagomeji Yaba #600*2y,600000.0
yaba,alagomeji,Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"A Newly Built High-end, Top-notch Finished Block of 4 of 3 Bedroom Flats Alagomeji Yaba. Self Compound.",10000000.0
yaba,alagomeji,Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,big n spacious 3bed rooms @ alagomeji 2.2m for rent n 35m for sell,2200000.0
yaba,alagomeji,12 Harvey Road StAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom,350000.0
yaba,alagomeji,Alagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,Newly Built Spacious 2 Bedroom Flat,1300000.0
yaba,alagomeji,Off Hughes avenueAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,"2BEDROOM FLAT AT ALAGOMEJI UPSTAIRS, PREPAID METRE, PARKING SPACE SECURED IN A BLOCK OF FLATS",700000.0
yaba,alagomeji,QUEEN STREET ALAGOMEJI YABAAlagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,STANDARD AND SUPER 2 BEDROOM FLAT (ALAGOMEJI),1200000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Very spacious mini flat. Has pre paid meter , ample car park space , gated.",600000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Executive 2bedroom flat in Alagomeji, Yaba, upstairs, just 3tenants, all rooms ensuite, 1.2m per annum",1200000.0
yaba,alagomeji,Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Decent & Serviced miniflat in Alagomeji Yaba with prepaid,600000.0
yaba,alagomeji,"Adebiyi st, alagomeji, saboAlagomeji Yaba Lagos",3 beds 2 baths 2 Toilets,3,2,2,"Newly built block of 3bedrom flat at alagomeji, sabo yaba.",1600000.0
yaba,alagomeji,"Close to Sweet Sensation, Alagomeji, Yaba.Alagomeji Yaba Lagos",3 beds 2 baths 2 Toilets,3,2,2,3 Bedroom flat (upstairs),1400000.0
yaba,alagomeji,macweenAlagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,newly built 2 bedroom flat,1200000.0
yaba,alagomeji,"Off Hebert Macaulay Way, Alagomeji Yaba Lagos",3 beds 3 baths 3 Toilets,3,3,3,3 Bedroom flat (upstairs),1400000.0
yaba,alagomeji,Borno way Alagomeji Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Miniflat on borno way Alagomejo 600k 1yr rent pay & park in,600000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 2 Toilets,3,3,2,3 bedroom Flat,1800000.0
yaba,alagomeji,Off Hughes avenueAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,"2bedroom with 2t/2b, upstairs at Alagomeji Yaba",800000.0
yaba,alagomeji,Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat at Alagomeji 600k x 2yrs ... Sharp,600000.0
yaba,alagomeji,Alagomeji Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat,900000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom Flat,1200000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,700000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom Flat,900000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom Flat,1500000.0
yaba,alagomeji,AdekunleAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built mini flat,400000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,"Newly built & spacious Miniflat , g/floor , with 2t& 1b, parking space, borehole",700000.0
yaba,alagomeji,Off Hughes avenueAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Miniflat at off hughes avenue, alagomeji, Yaba, Lagos",350000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds baths Toilets,3,0,0,3 bedroom flat at Alagomeji yaba #850*1y,850000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1800000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat,900000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Spacious & Partly Serviced Mini flat at Alagomeji, Yaba, Lagos, with 1toilet and bath",500000.0
yaba,alagomeji,Mm way by alagomejiAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,"Just Out: Clean and Spacious 3bed Room Flat on Muritala Muhammad Way, Alagomeji, Yaba. 900kx2yrs Rent.",900000.0
yaba,alagomeji,Off HughesAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,"2bedroom with 2t/2b. 800k, Alagomeji",800000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Brand Newly Built And Spacious Modern, With Nice Finishing Fantastic 3Bedrooms Flat @ Alagomeji, Yaba 1.8m",1800000.0
yaba,alagomeji,Alagomeji Alagomeji Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,Mini flat,700000.0
yaba,alagomeji,AdekunleAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built room self contain,300000.0
yaba,alagomeji,AdekunleAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom,1200000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,4 beds 4 baths 5 Toilets,4,4,5,Newly built 4 bedroom Duplex,2000000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Nice 3 Bedroom Flat,1400000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Executive & Serviced 3Bedroom Flat @ Alagomeji, Yaba.",1600000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Lovely newly built miniflat in akinwunmi Str Alagomeji Yaba,600000.0
yaba,alagomeji,Off Hughes avenueAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Newly built 2bd at Alagomeji , with underground parking, easily accessible to third mainland, all rooms ensuite",1200000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,850000.0
yaba,alagomeji,Alagomeji Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,400000.0
yaba,alagomeji,"Yaba, LagosAlagomeji Yaba Lagos",1 beds 1 baths 1 Toilets,1,1,1,Self contain,500000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedrooms flat,1000000.0
yaba,alagomeji,"Yaba, LagosAlagomeji Yaba Lagos",1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,500000.0
yaba,alagomeji,"Alagomeji, YabaAlagomeji Yaba Lagos",3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,850000.0
yaba,alagomeji,Olonode Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,450000.0
yaba,alagomeji,Old yaba road Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built pop finished mini flat,500000.0
yaba,alagomeji,ALAGIMEJI BEHIND SWEET SENSATIONAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,A LOVELY AND NICE NEWLY BUILT 3BEDROOM FLAT IN YABA ALAGOMEJI,1500000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Very spacious mini flat,600000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Vary spacious all rooms en-suite 2 bedroom flat with 3 toilet , situated in a very decent environment",900000.0
yaba,alagomeji,Old Hana road very close to Alagomeji Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Newly built mini flat , pop finishing all rooms tiled and has car park space",500000.0
yaba,alagomeji,Omole street .Alagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Very spacious 3 bedroom flat,1200000.0
yaba,alagomeji,MoloneyAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Serviced 2 bedroom flat with all rooms en-suite,900000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built mini flat,400000.0
yaba,alagomeji,Bronu way Alagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Ensuit 2 bed,1000000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,"Very decent 2 bedroom flat,located in a serene environment",800000.0
yaba,alagomeji,AkinwumiAlagomeji Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Mini flat one year and half,600000.0
yaba,alagomeji,Moleye streetAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Riomself contained,400000.0
yaba,alagomeji,Alagomeji Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,"Newly built mini flat , has 2 toilet , car park space , all rooms tiled",400000.0
yaba,alagomeji,Bronu way by adekunle Alagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Ensuit 2bed flat,1000000.0
yaba,alagomeji,Borno wayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Very decent , tastefully finished all rooms en-suite 2 Bedroom flat",1200000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly built 2bedroom flat,1200000.0
yaba,alagomeji,Akinwunmi Alagomeji Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Standard mini flat with pop finishing,600000.0
yaba,alagomeji,OlonaadeAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Spacious and tastefully finished all rooms en-suite 3Bedroom flat,1300000.0
yaba,alagomeji,Old yaba road Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Newly built pop finished, very spacious mini flat",500000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,A Block of 2Bedroom Flat,900000.0
yaba,alagomeji,Adebiyi streetAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,newly built 3 bedroom flat,1500000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Decent mini flat , properly gated",400000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Executive spacious 3 bedroom flat,1400000.0
yaba,alagomeji,Queen StreetAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,New 2 bedroom flat,900000.0
yaba,alagomeji,"By Borno Way, Off Hughes Avenue.Alagomeji Yaba Lagos",3 beds 2 baths 3 Toilets,3,2,3,3 Bedroom Flat,1200000.0
yaba,alagomeji,Alagomeji Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,2000000.0
yaba,alagomeji,"By Hughes Avenue, Alagomeji Yaba Lagos",2 beds 1 baths 1 Toilets,2,1,1,2 Bedroom Flat,900000.0
yaba,alagomeji,Off Hughes Avenue Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat,1600000.0
yaba,alagomeji,"Off Hughes Avenue, Alagomeji Yaba Lagos",3 beds 3 baths 4 Toilets,3,3,4,Spacious 3 Bedroom Flat ( 2 Tenants in the Compound),1800000.0
yaba,alagomeji,Off Akinwnumi StreetAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Lovely built 2 Bedroom Flat,1400000.0
yaba,alagomeji,Off Akinwnumi Street Alagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Decent 3 Bedroom Flat,1300000.0
yaba,alagomeji,Olonode Street Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Serviced 3 Bedroom Flat (Upstairs Front Flat),1600000.0
yaba,alagomeji,Off Hughes AvenueAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 Bedroom Flat,1100000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat,2000000.0
yaba,alagomeji,By Olonode Street Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Lovely Serviced 3 Bedroom Flat,1700000.0
yaba,alagomeji,"By Hughes Avenue, Alagomeji, Yaba. Alagomeji Yaba Lagos",2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom all rooms ensuite + visitor's toilet (upstairs),1200000.0
yaba,alagomeji,Off AkinwumiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom flat ensuite (upstairs),1500000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 Bedroom Flat,2000000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Nice 3 bedroom flat at yaba,1800000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Brand New And Well Finished 2 bedrooms Apartment,1200000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,2000000.0
yaba,alagomeji,Off Herbert MacaulayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,1200000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1500000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"brand new and serviced 3 bedroom flat, + a Room BQ",1800000.0
yaba,alagomeji,AdekunleAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1100000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,3 beds 4 baths 3 Toilets,3,4,3,Lovely newly built 3 bedroom flat + BQ,2500000.0
yaba,alagomeji,Omoleye streetAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1500000.0
yaba,alagomeji,"Off Herbert Macaulay way, Alagomeji YabaAlagomeji Yaba Lagos",2 beds 2 baths 3 Toilets,2,2,3,Lovely 2 bedroom flat,1200000.0
yaba,alagomeji,AdekunleAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1800000.0
yaba,alagomeji,YabaAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"A well furnished 3 bed room flat , fencenced round with gate",1500000.0
yaba,alagomeji,Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Decent mini flat,600000.0
yaba,alagomeji,Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Decent 3 bedroom flat,1200000.0
yaba,alagomeji,Alagomeji AxisAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1800000.0
yaba,alagomeji,Alagomeji AxisAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,TASTEFULLY FINISHED 3 BEDROOM APARTMENT,1500000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Lovely 3Bed Apartment,1300000.0
yaba,alagomeji,Queen streetAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,A nice three bedroom flat at Yaba,700000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard mini flat fence round with gate security wise car park,400000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Standard mini flat fence round with gate security wise car park upstairs 2 toilet 2bath,600000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard mini flat fence round with gate security wise car park in a gud environment,450000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard roomself contain fence round with gate security wise car park upstairs in a gud environment,400000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,Standard 2bed room flat all room ensuit with visitors toilet fence round with gate security wise car park upstairs,700000.0
yaba,alagomeji,Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Standard 2 bed room flat fence round with gate security wise upstairs car park,800000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard mini flat fence round with gate security wise car park,550000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Standard 2bed room flat all room fence round with gate security wise car park upstairs,800000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,A decent standard three bedroom flat,700000.0
yaba,alagomeji,Alagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Old convenience three bedroom flat,700000.0
yaba,alagomeji,"Alagomeji, YabaAlagomeji Yaba Lagos",3 beds 2 baths 2 Toilets,3,2,2,3 Bedroom Flat At Alagomeji Yaba,1600000.0
yaba,alagomeji,bornu way alagomeji yaba lagos Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Tastefully finished and luxury 2 bedroom flat for rent in alagomeji yaba . kw69-178,1200000.0
yaba,alagomeji,In a Good NeighborhoodAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Clean 3bedroom flat,1200000.0
yaba,alagomeji,Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom apartment for rent in alagomeji,1500000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 2 baths 3 Toilets,3,2,3,Spacious 3-bedroom flat,1300000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built Mini Flat,550000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom,1200000.0
yaba,alagomeji,Akinwumi Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,500000.0
yaba,alagomeji,YabaAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Lovely 3 Bedroom Flat at Yaba - N1.5m,1500000.0
yaba,alagomeji,Murtala Muhammed WayAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"3 Bed Room Flat To Let @ Alagomeji, Yaba",900000.0
yaba,alagomeji,Off Herbert MacaulayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built top notch 2 bedroom flat to let at Alagomeji yaba,1300000.0
yaba,alagomeji,Off Herbert MacaulayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Newly built exquisitely finished 2 bedroom flat to let at Alagomeji yaba,1500000.0
yaba,alagomeji,Off Herbert MacaulayAlagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,Newly built exquisitely finished 2 bedroom flat to let at Alagomeji yaba 1 yr,1100000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,A Classic 2Bedroom flat,1200000.0
yaba,alagomeji,"Adebisi st, Alagomeji yaba.Alagomeji Yaba Lagos",3 beds 2 baths 3 Toilets,3,2,3,Newly built 3 bedroom flat in a serene environment,1600000.0
yaba,alagomeji,"Old Yaba road, alagomejiAlagomeji Yaba Lagos",1 beds 1 baths 1 Toilets,1,1,1,A relatively new mini flat,500000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Executive and Spacious Miniflat at Alagomeji Yaba,600000.0
yaba,alagomeji,SamAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,"Newly built 2Bedroom apartment, tiles, pop",1000000.0
yaba,alagomeji,WinAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,"Nice 3Bedroom apartment , ensuit, fitted kitchen",1300000.0
yaba,alagomeji,Isaac John street Yaba Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,EXOTIC AND NICELY FINISHED FULLY FURNISHED AND SEMI SERVICED ROOM SELF CONTAINED APARTMENT,400000.0
yaba,alagomeji,Borno WayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom Newly Built block of flats,1200000.0
yaba,alagomeji,NiyiAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1500000.0
yaba,alagomeji,SpencerAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 Bedroom Flat,800000.0
yaba,alagomeji,AdebiyiAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,2000000.0
yaba,alagomeji,SpencerAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1500000.0
yaba,alagomeji,Alagomeji Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedrooom flat,1300000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Fascinating 2 Bedroom Apartment at Alagomeji,1200000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,"Newly built , spacious 2 bedroom flat",1200000.0
yaba,alagomeji,Old yaba road very close to Alagomeji Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"Newly built mini flat, pop finishing with car park space ,",500000.0
yaba,alagomeji,AkiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Lovely 3bed room flat @Alagomeji,1600000.0
yaba,alagomeji,.Alagomeji Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,Very spacious mini flat with 2 toilet,500000.0
yaba,alagomeji,Alagomeji axisAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,"Well finished,Decent, Standard, 2 bed Room Flat",600000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,3 beds 4 baths 4 Toilets,3,4,4,Luxurious and Classy 3 bedroom Flat,2000000.0
yaba,alagomeji,Bornu wayAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,2 Bedroom Flat,1200000.0
yaba,alagomeji,Herbert Macaulay wayAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom apartment,750000.0
yaba,alagomeji,Off Herbert Macaulay way;Alagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,"Newly built modern serviced 3 Bedroom flat at Alagomeji, Yaba",2300000.0
yaba,alagomeji,yabaAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Serviced 3 bedroom flat,1800000.0
yaba,alagomeji,GRAAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Newly built 3 bedrooms flat with bq,2700000.0
yaba,alagomeji,Yaba GRAAlagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3bedrooms flats service appartment at Yaba,2500000.0
yaba,alagomeji,YabaAlagomeji Yaba Lagos,4 beds 4 baths 4 Toilets,4,4,4,Newly built 4 bedrooms Terrace Duplex with Bq,2500000.0
yaba,alagomeji,Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Luxury 3 bedroom flat,1300000.0
yaba,alagomeji,Borno WayAlagomeji Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom Flat,1000000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,A lovely 2 bedroom flat,1000000.0
yaba,alagomeji,Off Herbert Macaulay WayAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,1 bedroom mini flat,500000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard mini flat fence round with gate security wise car park upstairs,600000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,self contain,350000.0
yaba,alagomeji,Olonode streetAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,500000.0
yaba,alagomeji,QueensAlagomeji Yaba Lagos,3 beds 4 baths 4 Toilets,3,4,4,A 3 Bedroom Apartment,1800000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Clean & standard 2 bedroom flat,900000.0
yaba,alagomeji,Akinwunmi streetAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Room self contain,400000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Decent & clean mini flat,500000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,A lovely luxurious 3 bedroom flat,2300000.0
yaba,alagomeji,AlagomejiAlagomeji Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,"A lovely luxurious mini flat @ Alagomeji, Yaba, Lagos",700000.0
yaba,alagomeji,Pedro roadAlagomeji Yaba Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,500000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 BEDROOMS FLAT,2000000.0
yaba,alagomeji,AdekunleAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,1000000.0
yaba,alagomeji,-Alagomeji Yaba Lagos,3 beds 4 baths 3 Toilets,3,4,3,3 bedroom flat,1200000.0
yaba,alagomeji,off queen streetAlagomeji Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,mini flat at yaba lagos with modern facilities,500000.0
