location,property_area,bed,street,features,bath,toilet,description,price,median_price,Maxi,Min
yaba,iwaya,1,IwayaIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED MINI FLAT,300000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,Iwaya yabaIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT LUXURIOUS ROOMSELF CONTAIN TO LET AT IWAYA YABA 300K 1 YR TOTAL 450K,300000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,Off iwaya roadIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT ROOMSELF CONTAIN TO LET AT IWAYA YABA,250000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,Off Iwaya Road;Iwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,ROOM SELF CONTAIN AT IWAYA,250000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,-Iwaya Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,SELF CONTAIN,250000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,-Iwaya Yaba Lagos,0 beds 1 baths 1 Toilets,1,1,SELF CONTAIN,250000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,-Iwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,250000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,off Iwaya roadIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,350000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,IwayaIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,300000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,IwayaIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,300000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,Iwaya roadIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,350000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,IwayaIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,250000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,IwayaIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,250000.0,250000.0,350000.0,235000.0
yaba,iwaya,1,YabaIwaya Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,350000.0,250000.0,350000.0,235000.0
yaba,iwaya,2,Onike-IwayaIwaya Yaba Lagos,2 beds 2 baths 3 Toilets,2,3,SPACIOUS 2 BEDROOM FLAT WITH CAR PARK & PREPAID METER ( UPSTAIRS),800000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,Iwaya Yaba Lagos,2 beds 3 baths 3 Toilets,3,3,TWO BEDROOM FLAT APARTMENT,600000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,Iwaya roadIwaya Yaba Lagos,2 beds 3 baths 3 Toilets,3,3,NEWLY BUILT 2BED ROOM FLAT @ YABA,900000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,Owodunni street Iwaya Yaba Lagos,2 beds 2 baths 3 Toilets,2,3,ENSUIT 2 BEDROOM FLAT,900000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,SPACIOUS 2 BEDROOM FLAT,600000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,Iwaya Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2 BEDROOM FLAT,900000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,-Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,TWO BEDROOM FLAT,600000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,Ajoke StreetIwaya Yaba Lagos,2 beds 1 baths 2 Toilets,1,2,LOVELY BUILT GROUND FLOOR 2 BEDROOM FLAT,650000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,-Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,DECENT 2 BEDROOM FLAT,600000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,-Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2 BEDROOM FLAT,600000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,-Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2 BEDROOM FLAT,600000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,-Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2 BEDROOM FLAT,600000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,sabo iwayaIwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2 BEDROOM FLAT,700000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,OmotolaIwaya Yaba Lagos,2 beds 2 baths 3 Toilets,2,3,2 BEDROOM FLAT ALL ROOM ENSUITE,700000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,OnikeIwaya Yaba Lagos,2 beds 1 baths 1 Toilets,1,1,2 BEDROOM FLAT (GROUND FLOOR),700000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,Omotola streetIwaya Yaba Lagos,2 beds 2 baths 3 Toilets,2,3,NEWLY BUILT 2 BEDROOM FLAT (UPSTAIRS),700000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,iwaya roadIwaya Yaba Lagos,2 beds 1 baths 1 Toilets,1,1,2 BEDROOM FLAT,800000.0,700000.0,900000.0,600000.0
yaba,iwaya,2,gbede street off iwaya roadIwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,8 BLOCKS OF 2 BEDROOM FLAT,700000.0,700000.0,900000.0,600000.0
yaba,iwaya,3,Iwaya YabaIwaya Yaba Lagos,3 beds 2 baths 2 Toilets,2,2,LOVELY RENOVATED 3BEDROOM FLAT,800000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Iwaya Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,"3 BEDROOM APARTMENT AVAILABLE FOR RENT IN IWAYA, YABA FOR 700K",700000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Iwaya Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,RENOVATED AND SPACIOUS 3 BEDROOM FLAT,700000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Iwaya Yaba Lagos,3 beds 3 baths 4 Toilets,3,4,"DECENT 3BEDROOM FLAT ALL ROOMS ENSUITE @ IWAYA ROAD, YABA 800K PER ANNUM",800000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,-Iwaya Yaba Lagos,3 beds 2 baths 2 Toilets,2,2,SPACIOUS 3 BEDROOM FLAT @IWAYA,650000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Joseph Harrison Iwaya Yaba Lagos,3 beds baths Toilets,0,0,"SPACIOUS 3BEDROOM FLAT 1YR RENT , @JOSEPH HARRISON, BLOCK OF 4FLATS 900KX1YR RENT",800000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Yaba Gra Abule-Oja Yaba Lagos,3 beds 3 baths 4 Toilets,3,4,SPACIOUS 3 BEDROOM APARTMENTS WITH A ROOM BQ,750000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Owodunni streetIwaya Yaba Lagos,3 beds 2 baths 2 Toilets,2,2,3 BEDROOM FLAT,700000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Owodunni streetIwaya Yaba Lagos,3 beds 2 baths 2 Toilets,2,2,3BED FLAT,700000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Omotola street Iwaya Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM FLAT,650000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Owodubaale streetIwaya Yaba Lagos,3 beds 2 baths 3 Toilets,2,3,3 BEDROOM FLAT,700000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,afolabi ayorindeIwaya Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM FLAT,800000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Onike Iwaya Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3 BEDROOM FLAT,750000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,onike iwaya roadIwaya Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,A LOVELY FAIRLY USED 3 BEDROOM FLAT,850000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,happyland estate Ajah Lagos,3 beds 3 baths 4 Toilets,3,4,LOVELY 3 BEDROOM BUNGALOW,750000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,OnikeIwaya Yaba Lagos,3 beds 2 baths 2 Toilets,2,2,3 BEDROOM FLAT (GROUND FLOOR),800000.0,750000.0,875000.0,625000.0
yaba,iwaya,3,Joseph Harrison EstateIwaya Yaba Lagos,3 beds 1 baths 1 Toilets,1,1,A GOOD 3 BEDROOM APARTMENT,800000.0,750000.0,875000.0,625000.0
yaba,iwaya,4,"Iwaya, Yaba, Lagos. Iwaya Yaba Lagos",4 beds 4 baths 5 Toilets,4,5,RENOVATED 4 BEDROOM ALL ROOMS ENSUITE SEMI-DETACHED DUPLEX,2000000.0,2000000.0,2000000.0,2000000.0
yaba,iwaya,4,Ikeja Gra Ikeja GRA Ikeja Lagos,4 beds 4 baths 5 Toilets,4,5,(OFF PLAN) LUXURY AND SERVICED 6UNITS 4BEDROOM TERRACE HOUSE WITH BQ EACH,2000000.0,2000000.0,2000000.0,2000000.0
yaba,iwaya,4,Lekki Phase 1 Lekki Lagos,4 beds 5 baths 6 Toilets,5,6,NEW 4 BEDROOMS TERRACE WITH A BQ,2000000.0,2000000.0,2000000.0,2000000.0
yaba,jibowu,1,close to waec Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT SPACIOUS POP ROOM SELF CONTAIN WITH PRIVATE BALCONY,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,beds baths Toilets,0,0,NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN WITH CROSS VENTILATION AND PRIVATE BALCONY,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,beds 1 baths 1 Toilets,1,1,"NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN WITH PRIVATE BALCONY , EASILY ACCESSIBLE TO IKEJA AND ONIPANU VIA IKORODU ROAD, SITAUTED IN JIBOWU YABA.",400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,"NEWLY BUILT POP FINISHED SPACIOUS MINI FLAT , EASILY ACCESSIBLE TO IKEJA AND ONIPANU VIA IKORODU ROAD, SITAUTED IN JIBOWU YABA.",500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,NEWLY BUILT SELF CONTAIN WITH PRIVATE BALCONY,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT POP SPACIOUS FINISHED MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,1 beds 0 baths 0 Toilets,0,0,"NEWLY BUILT SELF CONTAIN WITH PRIVATE BALCONY,",400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT ROOM SELF CONTAIN,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds baths Toilets,0,0,"NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN WITH PRIVATE BALCONY,",350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,NEWLY BUILT POP FINISHED SPACIOUS MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT POP FINISHED SPACIOUS MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED COMPACT MINI FLAT,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,1 beds 0 baths 0 Toilets,0,0,A STANDARD MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,accessibly to waec Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,SPACIOUS MINI FLAT WITH CROSS VENTILATION AND PRIVATE BALCONY,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,close to waec Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT SPACIOUS POP FINISHED MINI FLAT WITH PRIVATE BALCONY,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,beds baths Toilets,0,0,"NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN WITH CROSS VENTILATION AND PRIVATE BALCONY, UP FLAT",400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,close to waec Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT POP FINISHED SPACIOUS ROOM ITS OWN BALCONY,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,beds baths Toilets,0,0,NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAINI,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,NEWLY BUILT POP FINISHED SPACIOUS MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,MoroccoJibowu Yaba Lagos,1 beds 0 baths 0 Toilets,0,0,MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,0 beds 1 baths 1 Toilets,1,1,SELF CONTAIN WITH PRIVATE BALCONY,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,..Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED PORATABLE MINI FLAT,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,...Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,STANDARD MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,A VERY SPACIOUS MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,close to yabatech Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT AND FURNISHED ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT AND FURNISHED ROOM SELF CONTAIN,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,SPACIOUS NEWLY BUILT MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,"Awin street Jibowu,YabaJibowu Yaba Lagos",1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT STUDIO APARTMENT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,isaac john streetJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,"BRAND NEW MINIFLAT OFF MORROCCO ROAD, IN A VERY CALM AND SERENE NEIGHBORHOOD, 1T/1B, PARKING SPACE, BEHIND A BLOCK OF FLAT WITH MODERN FINISHING",500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,easily accessible to waec and yabatech Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,close to waec Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT POP FINISHED SPACIOUS MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,beds 1 baths 1 Toilets,1,1,"NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN WITH CROSS VENTILATION AND PRIVATE BALCONY , UP FLAT , WELL GATED WITH CAR PARK SPACE, SITUATED CLOSE TO WAEC AND YABATECH IN JIBOWU YABA.",350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,NEWLY BUILT POP FINISHED SPACIOUS MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,easily accessible to waec and yabatech Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,beds baths Toilets,0,0,NEWLY BUILT POP FINISHED SPACIOUS ROOM SELF CONTAIN,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,EXECUTIVE STANDARD LOVELY AND DECENT SELF CONTAIN UPSTAIRS AND DOWNSTAIRS IS AVAILABLE,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,-Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Waec road yaba Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT MINI FLAT,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,beds 1 baths 1 Toilets,1,1,NEWLY BUILT SELF CONTAIN APARTMENT FOR 350K A YR AND HALF AT WAEC,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,...Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,EXECUTIVE SELF CONTAINED,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 2 baths 2 Toilets,2,2,JUST OUT FOR LET MINI FLAT IN JIBOWU WITH TWO TOILET UPSTAIRS AND PARK SPACE FOR 450K PICTURE IS AVAILABLE FOR SERIOUS CLIENT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,JibowuJibowu Yaba Lagos,1 beds 2 baths 2 Toilets,2,2,STANDARD MINI FLAT AT JIBOWU FENCE ROUND WITH GATE SECURITY WISE 2 TOILET 2 BATH,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,0 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED FURNISHED ROOM SELF CONTAINED,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,JUST OUT FOR LET MINI FLAT IN JIBOWU WITH TWO TOILET UPSTAIRS AND PARK SPACE FOR 450K A/C 100/100 CAUTION 50K,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Yaba techJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A SUITABLE ROOM SELF CON AT YABA.BESIDE YABA TECH.FOR A SINGLE WORKING CLASS FEMALE,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT ROOM SELF CONTAIN,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,CLEAN AND DECENT MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu yaba LagosJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,STANDARD MINI FLAT FENCE ROUND WITH GATE SECURITY WISE CAR PARK WITH PREPAID METRE,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,NEWLY BUILT MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,..Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,DECENT MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Taiye Olowu Street Off Victoria Arobieke. Lekki Phase 1 Lekki Lagos,1 beds 1 baths 2 Toilets,1,2,LUXURY 1 (ONE) BEDROOM FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Off Morocco roadJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,EXECUTIVE MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,NEWLY BUILT MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A DECENT ROOM SELF CONTAIN,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Western Avenue By SurulereJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1 BEDROOM MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,MoroccoJibowu Yaba Lagos,1 beds 1 baths 2 Toilets,1,2,MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Isaac JohnJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Isaac JohnJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,SERVICED APARTMENT,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Isaac JohnJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Off Isaac John jibowu/fadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,"NEWLY RENOVATED MINIFLAT 450KX1YR RENT LOCATION: ISAAC JOHN JIBOWU/FADEYI, LAGOS EACH FLAT TO HAVE ITS OWN PREPAID METRE",450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT AT JIBOWU 2T 2B G/FLOOR WITH CAR PARK 450K ONE YEAR.,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY RENOVATED MINI FLAT,450000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Fadeyi Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A ROOM SELF CONTAIN,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A DECENT ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Yabatech sideJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,TO LET MINI FLAT IN JIBOWU AROUND YABATCH FOR 400K NOTE: SINGLE GUY WORKING CLASS,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Fadeyi Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A ROOM SELF CONTAIN,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT ROOM SELF CONTAIN,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,NEWLY BUILT MINI FLAT,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A ROOM SELF CONTAIN,500000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Fadeyi Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,A ROOM SELF CONTAIN,400000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,FadeyiJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,MINI FLAT,350000.0,400000.0,500000.0,350000.0
yaba,jibowu,1,Taiye Olowu Street Off Victoria Arobieke. Lekki Phase 1 Lekki Lagos,1 beds 1 baths 2 Toilets,1,2,LUXURY 1 (ONE) BEDROOM FLAT,400000.0,400000.0,500000.0,350000.0
